0.2591659949492233	-0.7872081069767669	-0.42413347550111397	positive
-0.7429458574023742	0.16884870682493705	-0.32270363355003345	negative
-0.6123997324952375	0.643568686807505	-1.0834220976769495	negative
-0.864806637109532	0.5843723250330453	-0.7012552582115437	negative
-0.9754977847249954	-0.707598297434535	0.6007524890975378	neutral
-0.5606324791276597	-0.5661710092024212	0.24033624082892596	neutral
0.8426781780131046	-1.1530826715897153	-0.8542649149808257	positive
-1.1699269160570411	0.7790658076898554	-0.6666832065309094	negative
-0.5130138257416142	-0.35700416114296574	-0.1936633995010432	neutral
-0.5964602756074331	0.3089328103040522	-0.7211006296814926	negative
-0.6816727544362207	-0.05288457137880351	-0.2826642313509268	negative
-1.0104657524237965	-0.9602379125030187	0.9278767943542323	neutral
0.4082817476681285	-1.0003441397680384	-0.47546411313206133	positive
0.9769377557050108	-1.0103474781494202	-1.0870941218552181	positive
-0.8915262233159947	-0.8858975844057231	0.7615711372302219	neutral
0.4351941732885154	-0.6449046988863938	-0.8806771964322604	positive
-0.42858405075241934	-0.6788031299351435	0.040433368290401395	neutral
-0.9205245976111291	-0.8457360294927432	0.7567731359844547	neutral
0.6650102045334002	-0.7079972750815675	-1.1582952827466955	positive
-0.8881869926942118	-0.32484508087846037	0.230055591860386	neutral
0.9939794955524083	-1.5914515153894202	-0.6992781588443011	positive
-0.3002653257012677	-0.9397387461346145	0.13074788049227404	neutral
0.3616716566440814	-0.8582140612518366	-0.620475268821103	positive
-0.7149233407118853	0.4270672368021089	-0.7591959505498163	negative
-0.6934134251471769	0.1995679282651809	-0.48212183627625654	negative
-1.2967420429406853	0.9488403222682625	-0.9324857730117595	negative
-0.6693599686209755	-0.7916941954252072	0.5272772444852136	neutral
-0.632271699261129	-0.949219311801453	0.5829192713551006	neutral
-0.7743333069943495	-0.6003466816827366	0.4240819327373505	neutral
0.12123125176743399	-0.43951317679516844	-0.7152876845656715	positive
0.39332291596598423	-0.8320077948736345	-0.6007016883281846	positive
0.8156592992869393	-1.1721666649836078	-0.7611046837827693	positive
0.28692936424767634	-0.7301676360202524	-0.5294253810397858	positive
0.8447754301107399	-0.8889725875716928	-1.0064595759769195	positive
-0.7555921959617081	-1.0083479104220754	0.7343472802754927	neutral
0.3360612772800232	-0.8432417408677961	-0.4592903124303032	positive
-0.9743843815495908	0.4221386329924566	-0.464278547990383	negative
-0.6214427183302835	-0.17193599766651552	-0.1565271105679643	neutral
0.0037216341024085553	-0.7082320000105626	-0.289843197972344	positive
0.6178210715455228	-0.8493662735021812	-0.6839070176006283	positive
-0.6369874591430716	0.4595173435417249	-0.6598679192490964	negative
-0.5000904131819367	-1.134796391869544	0.5647600397131942	neutral
-0.7705926429535632	-0.6892796212138813	0.4220960311327888	neutral
-1.1091108114219317	0.7768792914984946	-0.7114823388203428	negative
-0.733200926537219	-1.0323185278219424	0.6978209938047386	neutral
0.4601580258110781	-0.7865388372972151	-0.5242511437820834	positive
0.5527417404181931	-0.8252068944534833	-0.8278591058585529	positive
0.6006972665625085	-0.45098197569933784	-1.5853073759754743	positive
0.07046580578303574	-0.606279724341572	-0.46351243882832965	positive
0.6220473405484197	-0.6583140066775987	-1.0762217397031753	positive
-0.3740478840867978	0.09097070286145478	-0.7194689099991627	negative
-0.8340159429756422	-0.6005828203940428	0.3836357402143926	neutral
-0.5346796394551103	-0.8042976827974633	0.4180467502566791	neutral
0.39147670166973814	-0.8668010910087716	-0.48919385350008293	positive
-0.7088944053888575	-0.7451023790172134	0.4027049131968598	neutral
0.5033889993704741	-0.8424948265882167	-0.5681064818965236	positive
0.637796461046105	-0.4637316450362189	-1.53059880847424	positive
0.18441070203697313	-0.7722034171859088	-0.3786401968025631	positive
-0.5791345757621637	-0.5081280940456115	0.07458900270607727	neutral
-0.6852472899883184	-0.5600486174583	0.28668323219528447	neutral
-0.6829923224637924	-0.9458582189647082	0.5507183060818184	neutral
-0.5238676099763164	-0.07701297518551578	-0.4218348096973199	negative
0.20897306536909688	-0.6669049965722927	-0.508963305084954	positive
0.6147416537646357	-1.0462898718649967	-0.7234422795955795	positive
0.2764033590186816	-0.7054120802740494	-0.4993210325587402	positive
-0.516240182647811	-0.8013752275902161	0.2751790541860983	neutral
-0.9076106946066105	0.8213376839632004	-0.9037847671604522	negative
1.6870358857773926	-1.4234110837602827	-1.4798940638507345	positive
-0.9151578370788687	-0.45020175746041646	0.3831052447544793	neutral
0.8766920237131212	-1.4158817752998403	-0.7637394980551626	positive
-0.5798343892027094	0.7865888254501316	-1.445711280157906	negative
-1.0128441460992463	-0.06433114198296222	-0.005894660437473637	neutral
0.5680345187012037	-0.8296773017724837	-0.8377203496127599	positive
-0.7500848470697392	-0.5932330485453037	0.4243009645359534	neutral
0.7019032030406159	-0.8450073415023173	-0.8584275071900085	positive
-0.522513139090791	-0.5615478167449187	0.18100447730220118	neutral
-0.48685705179947736	-0.867621899523865	0.3267762685428243	neutral
0.5866894041925789	-1.1703017429742315	-0.5876536874633158	positive
-0.7765460030362962	-0.8835466621428414	0.6712137995505614	neutral
-0.08834394441037427	-0.4822358621595153	-0.4643744469479057	positive
-0.5308640683545748	-0.9748888159394786	0.47957510031590983	neutral
0.4667246811395308	-0.8984206319461336	-0.743168606450624	positive
-0.9145879961961726	-0.39218045147449765	0.2846044978479658	neutral
0.42604032125820124	-0.4285367304491948	-1.0760970734411286	positive
-0.7211052511586921	-0.633411946186989	0.3924917059274306	neutral
